origin_city_name,Category,origin_store_name,Origin Lat Long,origin_loccode,destination_store_name,destination_city_name,DH Lat Long,destination_loccode,Inter/Intra Movement,Final Veh Restiction,Milk Run Pairs,Shift,OTR,MH Dock In,MH Dock Out,MH Out,TT (Primary),DH In,To be removed,DH Out,MH In,Arrival Delta,TT (secondary),Final TT,Source-Destination City Lane,Source MH-Destination City Lane,via,LHIC Distance,Freqency,"Primary 
MH Cut Off","Secondary
MH Cut Off","DH Cut off (D, D+1, D+2, D+3)",Distance (One - way),MH-DH THOR,MH-DH THOR Duplicate Key,Secondary Veh,Effective,Remarks,Planned Vehicles,"DH Out Cut off (D, D+1, D+2, D+3)","Primary 
MH In Cut Off",unique store ID,Key final,check,TT,DO,dh in,1,D,2,GH_Distance_km,GH_Travel_Time_mins
Bengaluru,Dry,BLR-DRY-MH-SUMADHURA,"13.14193, 77.86832",BLR142M,BLR-BASAVANAPURA NETWORK 2,Bengaluru,"13.0320666095,77.7080646856",BLR104S,Intra,10FT_TRUCK,,Evening,7:15:00 PM,7:45:00 PM,9:15:00 PM,9:30:00 PM,1:30:00,11:00:00 PM,,12:00:00 PM,10:15:00 PM,-0.145833333,0:00:00,1:30:00,Bengaluru-Bengaluru,BLR-DRY-MH-SUMADHURA-Bengaluru,Direct,64.0,Daily,D,,D,61.0,BLR142M-BLR104S,1.0,1,12-Aug,FALSE,1.0,D,D,BLR104S,BLR-DRY-MH-SUMADHURABLR-BASAVANAPURA NETWORK 2,TRUE,1:30:00,12:00:00 AM,,,0.0,,25.100061,32.58925
Bengaluru,Dry,BLR-DRY-MH-SUMADHURA,"13.14193, 77.86832",BLR142M,BLR-SHIVAJI NAGAR,Bengaluru,"12.99288,77.60675",BLR052S,Intra,14FT_TRUCK,,Evening,7:15:00 PM,7:45:00 PM,9:15:00 PM,9:30:00 PM,3:00:00,12:30:00 AM,,1:30:00 AM,4:45:00 AM,-0.125,0:00:00,3:00:00,Bengaluru-Bengaluru,BLR-DRY-MH-SUMADHURA-Bengaluru,Direct,39.0,Daily,D,,D+1,37.0,BLR142M-BLR052S,1.0,1,12-Aug,TRUE,1.0,D+1,D+1,BLR052S,BLR-DRY-MH-SUMADHURABLR-SHIVAJI NAGAR,FALSE,3:00:00,1:30:00 AM,,,0.0,,38.345649300000005,47.4741875
Bengaluru,Dry,BLR-MYLAPURA MH,"13.108296, 77.876687",BLR005M,BLR- Electronic City Network-2,Bengaluru,"12.85202043, 77.65224877",BLR146S,Intra,10FT_TRUCK,,Morning,10:50:00 AM,11:20:00 AM,12:50:00 PM,1:05:00 PM,2:25:00,3:30:00 PM,,4:45:00 PM,7:10:00 PM,,,2:25:00,Bengaluru-Bengaluru,BLR-MYLAPURA MH-Bengaluru,Direct,51.0,Daily,D,,D,51.0,BLR005M-BLR146S,1.0,1,,,1.0,D,D,,BLR-MYLAPURA MHBLR- Electronic City Network-2,TRUE,2:25:00,5:30:00 PM,,,0.0,,51.7765647,62.9626875
Bengaluru,Dry,BLR-MYLAPURA MH,"13.108296, 77.876687",BLR005M,BLR-WHITEFIELD,Bengaluru,"12.96721507,77.75185429",BLR083S,Intra,20FT_TRUCK,,Evening,7:50:00 PM,8:20:00 PM,9:50:00 PM,10:05:00 PM,1:55:00,12:00:00 AM,,1:00:00 AM,2:15:00 AM,-0.0625,0:00:00,1:55:00,Bengaluru-Bengaluru,BLR-MYLAPURA MH-Bengaluru,Direct,25.0,Daily,D,,D+1,24.0,BLR005M-BLR083S,1.0,1,12-Aug,TRUE,1.0,D+1,D+1,BLR083S,BLR-MYLAPURA MHBLR-WHITEFIELD,FALSE,1:55:00,1:00:00 AM,,,0.0,,25.738339200000006,30.5325
Bengaluru,Dry,BLR-Nelamangala-DRYMH,"13.085136, 77.458662",BLR065M,BLR-Pipeline Road,Bengaluru,"13.042529,77.54833",BLR182S,Intra,10FT_TRUCK,,Morning,8:45:00 AM,9:15:00 AM,10:45:00 AM,11:00:00 AM,2:00:00,1:00:00 PM,,2:00:00 PM,3:15:00 PM,-0.0625,0:00:00,2:00:00,Bengaluru-Bengaluru,BLR-Nelamangala-DRYMH-Bengaluru,Direct,27.0,Daily,D,,D,26.0,BLR065M-BLR182S,1.0,1,12-Aug,TRUE,1.0,D,D,BLR182S,BLR-Nelamangala-DRYMHBLR-Pipeline Road,TRUE,2:00:00,2:00:00 PM,,,0.0,,15.991030649999999,22.183479166666665
Bengaluru,Dry,BLR-Nelamangala-DRYMH,"13.085136, 77.458662",BLR065M,BLR-RR NAGAR,Bengaluru,"12.9199,77.5192",BLR047S,Intra,20FT_TRUCK,,Morning,10:45:00 AM,11:15:00 AM,12:45:00 PM,1:00:00 PM,1:00:00,2:00:00 PM,,3:00:00 PM,1:45:00 AM,-0.104166667,0:00:00,1:00:00,Bengaluru-Bengaluru,BLR-Nelamangala-DRYMH-Bengaluru,Direct,30.0,Daily,D,,D,28.0,BLR065M-BLR047S,1.0,1,12-Aug,FALSE,1.0,D+1,D+1,BLR047S,BLR-Nelamangala-DRYMHBLR-RR NAGAR,TRUE,1:00:00,3:00:00 PM,,,0.0,,27.106770600000004,36.77739583333334
Bengaluru,Dry,BLR-MYLAPURA MH,"13.108296, 77.876687",BLR005M,BLR-Michael Palaya,Bengaluru,"12.972597,77.637048",BLR292S,Intra,,,Morning,10:20:00 AM,10:50:00 AM,12:20:00 PM,12:35:00 PM,2:25:00,3:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,33.6066759,38.583416666666665
Bengaluru,Dry,BLR-DRY-MH-SUMADHURA,"13.108296, 77.876687",BLR142M,BLR-CV RAMAN NAGAR NEW,Bengaluru,"12.97905901,77.67836866",BLR091S,Intra,20FT_TRUCK,,Morning,7:45:00 AM,8:15:00 AM,9:45:00 AM,10:00:00 AM,2:25:00,12:10:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,31.9170747,37.0815
Bengaluru,Dry,BLR-DRY-MH-SUMADHURA,"13.108296, 77.876687",BLR142M,BLR-Whitefield New,Bengaluru,"12.96874,77.75395",BLR262S,Intra,10FT_TRUCK,,Morning,7:45:00 AM,8:15:00 AM,9:15:00 AM,9:30:00 AM,2:00:00,11:30:00 AM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,25.836641250000003,30.713562500000002
Bengaluru,Dry,BLR-DRY-MH-SUMADHURA,"13.108296, 77.876687",BLR142M,BLR-Whitefield New,Bengaluru,"12.96874,77.75395",BLR262S,Intra,20FT_TRUCK,,Morning,7:45:00 AM,8:15:00 AM,10:15:00 AM,10:30:00 AM,2:00:00,12:30:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,25.836641250000003,30.713562500000002
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-BASAVANAPURA NETWORK 2,Bengaluru,"13.0320666095,77.7080646856",BLR104S,Intra,14FT_TRUCK,,Evening,7:30:00 PM,8:00:00 PM,9:00:00 PM,9:15:00 PM,2:45:00,12:00:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,22.7932341,26.939479166666665
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Challakere,Bengaluru,"13.02629,77.64364",BLR123S,Intra,17FT_TRUCK,,Morning,7:30:00 AM,8:00:00 AM,9:30:00 AM,9:45:00 AM,2:00:00,11:45:00 AM,,,,,,,,,,,,D,,D,,,,1,,,2.0,,,,,,,,,,,,31.7089269,38.17302083333333
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Challakere,Bengaluru,"13.02629,77.64364",BLR123S,Intra,17FT_TRUCK,,Morning,7:30:00 AM,8:00:00 AM,9:30:00 AM,9:45:00 AM,3:00:00,12:45:00 PM,,,,,,,,,,,,D,,D,,,,2,,,2.0,,,,,,,,,,,,31.7089269,38.17302083333333
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Chickpet New,Bengaluru,"12.95477912,77.57899927",BLR175S,Intra,14FT_TRUCK,,Evening,7:30:00 PM,8:00:00 PM,9:30:00 PM,9:45:00 PM,4:00:00,1:45:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,40.82076705000001,49.915979166666666
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-CV RAMAN NAGAR NEW,Bengaluru,"12.97905901,77.67836866",BLR091S,Intra,17FT_TRUCK,,Morning,9:00:00 AM,9:30:00 AM,11:00:00 AM,11:15:00 AM,2:45:00,2:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,31.9170747,37.0815
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Devanahalli,Bengaluru,"13.2388483069,77.7234767562",BLR149S,Intra,14FT_TRUCK,,Morning,9:00:00 AM,9:30:00 AM,10:15:00 AM,10:30:00 AM,5:30:00,4:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,30.3585786,32.364000000000004
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Electronic City New,Bengaluru,"12.8361002292,77.6649245327",BLR099S,Intra,20FT_TRUCK,,Morning,7:00:00 PM,7:30:00 PM,9:30:00 PM,9:45:00 PM,2:45:00,12:30:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,53.62136535,66.4044375
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-GUNJUR Network,Bengaluru,"12.93949838,77.72908936",BLR017S,Intra,17FT_TRUCK,,Morning,7:30:00 AM,8:00:00 AM,9:30:00 AM,9:45:00 AM,2:30:00,12:15:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,31.1624019,37.394083333333334
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-HBR Layout,Bengaluru,"13.03663419,77.62425878",BLR022S,Intra,20FT_TRUCK,,Evening,4:15:00 PM,4:45:00 PM,6:15:00 PM,6:30:00 PM,3:30:00,12:30:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,34.524636300000004,43.27985416666667
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Jakkur Network,Bengaluru,"13.059459,77.622438",BLR058S,Intra,20FT_TRUCK,,Evening,4:15:00 PM,4:45:00 PM,6:15:00 PM,6:30:00 PM,4:00:00,12:30:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,36.26387625,44.7960625
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-JP Nagar Network,Bengaluru,"12.91322648,77.57300634",BLR013S,Intra,14FT_TRUCK,,Evening,7:30:00 PM,8:00:00 PM,9:30:00 PM,9:45:00 PM,2:45:00,12:30:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,46.689087900000004,56.699416666666664
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-JP Nagar Network-2,Bengaluru,"12.887526,77.586572",BLR108S,Intra,17FT_TRUCK,,Evening,7:30:00 PM,8:00:00 PM,9:30:00 PM,9:45:00 PM,3:45:00,1:30:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,47.9780889,58.967062500000004
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-KALYAN NAGAR NEW,Bengaluru,"13.006655,77.641639",BLR034S,Intra,17FT_TRUCK,,Morning,7:30:00 AM,8:00:00 AM,9:30:00 AM,9:45:00 AM,2:40:00,12:25:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,31.640012250000005,36.93510416666667
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Kasturinagar,Bengaluru,"13.0047881,77.6629972",BLR177S,Intra,14FT_TRUCK,,Evening,4:15:00 PM,4:45:00 PM,5:45:00 PM,6:00:00 PM,5:00:00,12:30:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,29.1878391,33.431000000000004
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Kogilu Road,Bengaluru,"13.10307433,77.63013442",BLR154S,Intra,14FT_TRUCK,,Evening,4:15:00 PM,4:45:00 PM,5:45:00 PM,6:00:00 PM,5:00:00,12:30:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,35.429044350000005,44.876125
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Marathahalli 2,Bengaluru,"12.9746799802,77.6970017423",BLR023S,Intra,17FT_TRUCK,,Morning,7:30:00 AM,8:00:00 AM,9:30:00 AM,9:45:00 AM,2:00:00,11:45:00 AM,,,,,,,,,,,,D,,D,,,,1,,,2.0,,,,,,,,,,,,33.176143350000004,41.1308125
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Marathahalli 2,Bengaluru,"12.9746799802,77.6970017423",BLR023S,Intra,10FT_TRUCK,,Morning,9:00:00 AM,9:30:00 AM,10:30:00 AM,10:45:00 AM,3:45:00,2:30:00 PM,,,,,,,,,,,,D,,D,,,,2,,,2.0,,,,,,,,,,,,33.176143350000004,41.1308125
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Marathahalli-3,Bengaluru,"12.96160746,77.70483424",BLR103S,Intra,20FT_TRUCK,,Morning,7:30:00 AM,8:00:00 AM,9:30:00 AM,9:45:00 AM,3:30:00,1:15:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,32.14626975,38.3533125
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Mico layout network-2,Bengaluru,"12.9036895968,77.628577654",BLR102S,Intra,17FT_TRUCK,,Evening,7:30:00 PM,8:00:00 PM,9:30:00 PM,9:45:00 PM,4:00:00,1:45:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,2.0,,,,,,,,,,,,43.27563345,52.34820833333333
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Mico layout network-2,Bengaluru,"12.9036895968,77.628577654",BLR102S,Intra,17FT_TRUCK,,Evening,4:15:00 PM,4:45:00 PM,5:30:00 PM,5:45:00 PM,5:00:00,12:30:00 AM,,,,,,,,,,,,D,,D+1,,,,2,,,2.0,,,,,,,,,,,,43.27563345,52.34820833333333
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Nagavara,Bengaluru,"13.038049,77.617309",BLR200S,Intra,20FT_TRUCK,,Evening,4:15:00 PM,4:45:00 PM,5:45:00 PM,6:00:00 PM,3:45:00,12:30:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,35.592898950000006,44.985625
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Narayanapura,Bengaluru,"13.06382134,77.6492007",BLR026S,Intra,17FT_TRUCK,,Morning,9:00:00 AM,9:30:00 AM,10:30:00 AM,10:45:00 AM,5:15:00,4:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,31.362919350000002,38.15502083333334
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Nehru Nagar,Bengaluru,"13.09133919,77.60125138",BLR155S,Intra,14FT_TRUCK,,Evening,4:15:00 PM,4:45:00 PM,5:30:00 PM,5:45:00 PM,5:45:00,11:30:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,38.895660299999996,48.72597916666667
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Nikoo Home New,Bengaluru,"13.0797707388,77.6437555377",BLR119S,Intra,20FT_TRUCK,,Morning,9:00:00 AM,9:30:00 AM,10:30:00 AM,10:45:00 AM,5:15:00,4:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,32.740245300000005,41.9844375
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Ramamurthy Nagar Network,Bengaluru,"13.01813845,77.6597251",BLR071S,Intra,17FT_TRUCK,,Morning,9:00:00 AM,9:30:00 AM,10:30:00 AM,10:45:00 AM,4:45:00,3:30:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,30.5218599,36.638645833333335
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Shivaji nagar New,Bengaluru,"12.989395,77.609946",BLR275S,Intra,14FT_TRUCK,,Evening,7:30:00 PM,8:00:00 PM,9:30:00 PM,9:45:00 PM,4:00:00,1:45:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,35.8155273,41.56554166666667
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-TC Palaya,Bengaluru,"13.0227934928,77.6880222145",BLR220S,Intra,14FT_TRUCK,,Morning,9:00:00 AM,9:30:00 AM,10:15:00 AM,10:30:00 AM,5:30:00,4:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,25.5006528,29.49908333333333
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Whitefield New,Bengaluru,"12.96874,77.75395",BLR262S,Intra,14FT_TRUCK,,Morning,9:00:00 AM,9:30:00 AM,11:00:00 AM,11:15:00 AM,2:00:00,1:15:00 PM,,,,,,,,,,,,D,,D,,,,1,,,2.0,,,,,,,,,,,,25.836641250000003,30.713562500000002
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Whitefield New,Bengaluru,"12.96874,77.75395",BLR262S,Intra,10FT_TRUCK,,Morning,11:45:00 AM,12:15:00 PM,1:15:00 PM,1:30:00 PM,2:15:00,3:45:00 PM,,,,,,,,,,,,D,,D,,,,2,,,2.0,,,,,,,,,,,,25.836641250000003,30.713562500000002
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Yallapa Garden,Bengaluru,"12.983662,77.5487921",BLR125S,Intra,10FT_TRUCK,,Morning,9:00:00 AM,9:30:00 AM,10:30:00 AM,10:45:00 AM,2:15:00,1:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,2.0,,,,,,,,,,,,44.84791815,53.384625
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876687",BLR294M,BLR-Yallapa Garden,Bengaluru,"12.983662,77.5487921",BLR125S,Intra,10FT_TRUCK,,Morning,10:30:00 AM,11:00:00 AM,12:00:00 PM,12:15:00 PM,2:00:00,2:15:00 PM,,,,,,,,,,,,D,,D,,,,2,,,2.0,,,,,,,,,,,,44.84791815,53.384625
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876688",BLR294M,BLR-Malleshwaram new,Bengaluru,"12.987709,77.561344",BLR045S,Intra,10FT_TRUCK,,Morning,5:30:00 AM,6:00:00 AM,7:30:00 AM,7:45:00 AM,4:15:00,12:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,43.347433499999994,52.0545
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876689",BLR294M,BLR-HSR Layout New,Bengaluru,"12.9118326597,77.6439838767",BLR094S,Intra,17FT_TRUCK,,Evening,5:30:00 PM,6:00:00 PM,7:30:00 PM,7:45:00 PM,4:00:00,11:45:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,42.971346600000004,52.0360625
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876690",BLR294M,BLR-HSR-3,Bengaluru,"12.905778,77.637514",BLR080S,Intra,17FT_TRUCK,,Morning,5:30:00 AM,6:00:00 AM,7:30:00 AM,7:45:00 AM,5:45:00,1:30:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,43.32211170000001,52.995374999999996
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876691",BLR294M,BLR-BTM-2,Bengaluru,"12.91177954,77.60319877",BLR043S,Intra,20FT_TRUCK,,Morning,5:30:00 AM,6:00:00 AM,7:30:00 AM,7:45:00 AM,5:00:00,12:45:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,43.38438300000001,52.598708333333335
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876692",BLR294M,BLR-Margosa road,Bengaluru,"13.0059977,77.5695793",BLR139S,Intra,10FT_TRUCK,,Evening,5:30:00 PM,6:00:00 PM,7:30:00 PM,7:45:00 PM,3:45:00,11:30:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,41.61558345,50.11789583333333
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876693",BLR294M,BLR-Bagalur,Bengaluru,"13.12263575,77.62344754",BLR105S,Intra,17FT_TRUCK,,Morning,5:30:00 AM,6:00:00 AM,7:30:00 AM,7:45:00 AM,5:45:00,1:30:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,38.2481211,47.14639583333334
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876694",BLR294M,BLR-BHADRAPPA LAYOUT NETWORK,Bengaluru,"13.05902074,77.58133229",BLR028S,Intra,14FT_TRUCK,,Morning,10:00:00 AM,10:30:00 AM,12:00:00 PM,12:15:00 PM,2:45:00,3:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,41.496348600000005,51.913
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876695",BLR294M,BLR-BROOKEFIELD,Bengaluru,"12.98497,77.71066",BLR086S,Intra,17FT_TRUCK,,Evening,5:30:00 PM,6:00:00 PM,7:30:00 PM,7:45:00 PM,4:00:00,11:45:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,27.562508400000002,32.68564583333333
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876696",BLR294M,BLR-Richmond Town Network,Bengaluru,"12.9566358 ,77.60572",BLR296S,Intra,17FT_TRUCK,,Evening,5:30:00 PM,6:00:00 PM,7:30:00 PM,7:45:00 PM,4:00:00,11:45:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,37.37100255,46.142812500000005
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876697",BLR294M,BLR-Kalyan Nagar Network,Bengaluru,"13.01482,77.62778",BLR059S,Intra,17FT_TRUCK,,Evening,5:30:00 PM,6:00:00 PM,7:30:00 PM,7:45:00 PM,4:00:00,11:45:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,33.05481375,39.80447916666667
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876698",BLR294M,BLR-GUNJUR,Bengaluru,"12.9286633,77.7380822",BLR087S,Intra,17FT_TRUCK,,Morning,5:30:00 AM,6:00:00 AM,7:30:00 AM,7:45:00 AM,4:15:00,12:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,30.720379200000004,36.4160625
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876699",BLR294M,BLR-Abbigere,Bengaluru,"13.074063,77.519827",BLR151S,Intra,14FT_TRUCK,,Morning,5:30:00 AM,6:00:00 AM,7:30:00 AM,7:45:00 AM,5:15:00,1:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,51.1668801,63.45775
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876700",BLR294M,BLR-Mathikere,Bengaluru,"13.0265,77.558028",BLR140S,Intra,17FT_TRUCK,,Evening,7:30:00 PM,8:00:00 PM,9:30:00 PM,9:45:00 PM,2:15:00,12:00:00 AM,,,,,,,,,,,,D,,D+1,,,,1,,,1.0,,,,,,,,,,,,44.05511775,52.819937499999995
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876701",BLR294M,BLR-Hennur New,Bengaluru,"13.03859871,77.64591263",BLR229S,Intra,10FT_TRUCK,,Morning,5:30:00 AM,6:00:00 AM,7:30:00 AM,7:45:00 AM,4:15:00,12:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,30.518361300000002,37.35791666666667
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876702",BLR294M,BLR-Kannamangala,Bengaluru,"13.01745885,77.7593783",BLR014S,Intra,14FT_TRUCK,,Morning,5:30:00 AM,6:00:00 AM,7:30:00 AM,7:45:00 AM,5:45:00,1:30:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,20.2382607,23.42804166666667
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876703",BLR294M,BLR-Belathur,Bengaluru,"12.9996667,77.7464722",BLR189S,Intra,14FT_TRUCK,,Morning,5:30:00 AM,6:00:00 AM,7:30:00 AM,7:45:00 AM,4:15:00,12:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,23.331286650000003,27.487895833333333
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876704",BLR294M,BLR-Marathahalli New,Bengaluru,"12.95188627,77.71964524",BLR055S,Intra,17FT_TRUCK,,Morning,5:30:00 AM,6:00:00 AM,7:30:00 AM,7:45:00 AM,4:15:00,12:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,30.24610575,36.383874999999996
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876705",BLR294M,BLR-RWF Yelahanka,Bengaluru,"13.106778,77.580361",BLR187S,Intra,10FT_TRUCK,,Morning,7:00:00 AM,7:30:00 AM,9:00:00 AM,9:15:00 AM,3:45:00,1:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,42.2059512,53.54558333333333
Bengaluru,Dry,BLR-DRY-MH-Sumadhura2,"13.108296, 77.876706",BLR294M,BLR-RAMAMURTHY NAGAR NEW,Bengaluru,"13.0336210723,77.6859373694",BLR075S,Intra,14FT_TRUCK,,Morning,7:00:00 AM,7:30:00 AM,9:00:00 AM,9:15:00 AM,3:45:00,1:00:00 PM,,,,,,,,,,,,D,,D,,,,1,,,1.0,,,,,,,,,,,,26.141106600000004,30.965770833333334
